shopid,seller_type,rating_star,display_response_rate,sku,camp_flag,main_category,p30_gmv,p30_order_cnt,follower_count,Decorated
50068892,NS,4.73,78,4384,N,Sports & Outdoor,32082.45,1151,3792,0
50797807,PS,4.77,95,838,N,Baby & Toys,20242.74,846,6280,0
53441528,NS,4.95,92,37,N,Sports & Outdoor,2995.32,37,136,0
55894312,NS,4.95,65,20,N,Baby & Toys,546.03,14,14972,0
56011880,NS,4.98,93,41,N,Baby & Toys,3199.32,54,419,1
57310406,NS,4.98,65,45,N,Women's Bags,989,36,271,0
57948049,PS,4.82,93,601,N,Health & Beauty,2351.87,101,5006,0
58559499,NS,4.99,82,11,N,Health & Beauty,2587,35,140,0
58724384,NS,4.67,57,1307,N,"Games, Books & Hobbies",1453.58,26,1948,0
59737797,NS,4.9,65,274,N,Mobile & Accessories,2814.09,42,455,0
60584451,PS,4.81,92,2591,N,Mobile & Accessories,988.91,52,1488,0
60868999,NS,4.91,65,21,N,Women Clothes,1406.99,20,86,0
61036226,NS,4.96,65,28,N,Tickets & Vouchers,4394,32,64,0
61335391,NS,4.63,78,627,N,Home & Living,569.1,15,940,0
62289996,PS,4.89,95,222,N,Home & Living,7068.24,153,173,0
62672609,NS,4.94,83,19,N,Baby & Toys,6649.73,147,233,0
62927976,NS,4.91,90,14,N,Home & Living,264.76,7,63,0
63843569,NS,4.63,91,4715,N,Home & Living,2007.51,97,190,0
64512877,NS,4.94,93,755,N,Automotive,6990.69,27,517,0
67897140,NS,4.41,86,609,N,Mobile & Accessories,334.7,7,14,0
68046184,NS,4.49,84,720,N,Women's Bags,4529.69,90,432,0
70681214,NS,4.99,95,12,N,Tickets & Vouchers,35952.04,913,124,0
73217280,NS,4.79,89,14,N,Computer & Accessories,2397,14,69,0
74789002,PS,4.72,78,2657,N,Home & Living,4656.66,173,892,0
74799660,NS,4.69,95,248,N,Health & Beauty,2073.8,29,1627,0
75472113,NS,4.81,95,2555,N,Baby & Toys,460.56,7,6192,0
75886984,NS,4.72,86,313,N,Computer & Accessories,273.22,8,1046,0
75949991,NS,4.86,95,14,N,Home & Living,2636,56,170,0
77751463,NS,4.82,95,453,N,Baby & Toys,897.43,29,2143,0
78480993,PS,4.93,95,12,N,Home Appliances,53515.94,405,210,0
78761241,PS,4.82,90,203,N,Mobile & Accessories,2282.09,214,1777,0
78992316,NS,4.84,89,1066,N,Fashion Accessories,480.69,10,1080,0
79645011,NS,5,78,5,N,Groceries & Pets,135.84,5,5,0
79736140,PS,4.85,86,294,N,Baby & Toys,20157.35,594,1793,0
80624060,NS,4.97,95,10,N,Home & Living,753.31,11,15,0
80712736,NS,4.68,94,21,N,Health & Beauty,3321.22,80,263,0
81265684,NS,4.6,88,939,N,Men Shoes,2366.99,14,1074,0
83574305,NS,4.75,95,10,N,Men Clothes,6487.09,52,278,0
83717805,NS,4.92,82,101,N,Men Shoes,2047.52,33,226,0
84716953,PS,4.78,57,201,N,Home & Living,2730.96,71,878,0
85448526,NS,4.6,86,4306,N,Home & Living,7412.25,117,4537,0
85536849,NS,5,95,12,N,Automotive,479.75,5,60,0
86649229,NS,4.96,93,178,N,Home & Living,776.82,16,133,0
88615395,PS,4.86,88,336,N,Women Clothes,18964.19,628,1202,0
90668521,PS,4.56,90,1376,N,Mobile & Accessories,2167.2,174,806,0
90835953,NS,4.91,95,58,N,Women Clothes,1044,18,87,0
91295701,NS,4.54,65,1776,N,Health & Beauty,4639.17,253,6286,0
91418917,NS,4.74,91,1002,N,Women Clothes,363.5,11,3700,0
91674206,NS,4.88,82,568,N,Women's Bags,1510.45,47,873,0
92236022,PS,4.92,95,432,N,Mobile & Accessories,6042.6,237,264,0
93251662,NS,5,65,10,N,Muslim Fashion,649,8,10,0
93380823,NS,4.78,95,216,N,Mobile & Accessories,863.31,34,242,0
93793187,NS,4.93,87,133,N,Home & Living,2228,13,396,0
94645127,NS,5,65,32,N,Women's Bags,190.12,5,122,0
94735358,PS,4.94,92,352,N,Groceries & Pets,29781.79,757,2835,0
97346168,PS,4.74,95,397,Y,Automotive,6272.82,70,2567,1
98545363,NS,4.96,95,228,N,Baby & Toys,1735.21,18,105,0
99175285,PS,4.95,95,10,N,Home & Living,2891,79,91,0
99608891,NS,4.71,94,35,N,Home & Living,7091.06,89,19,0
105010217,NS,4.9,94,41,N,Automotive,9178.24,205,259,0
105228108,NS,4.92,95,26,N,"Games, Books & Hobbies",950.36,30,10,0
105655649,NS,4.76,89,443,N,Gaming & Consoles,543,9,31,0
107399405,NS,4.94,95,66,N,Automotive,2883.07,52,34,0
107439287,NS,5,87,36,N,Muslim Fashion,293.36,5,27,0
108117569,NS,4.68,94,2827,N,Fashion Accessories,770.9,23,213,0
109596555,PS,4.93,95,340,N,Health & Beauty,3193.12,68,472,0
113206268,NS,4.63,65,483,N,Men Clothes,616.6,13,8,0
114046046,NS,4.86,95,96,N,Fashion Accessories,12439.12,20,402,0
116336526,NS,4.55,78,274,N,Fashion Accessories,1644.47,78,21,0
116706947,PS,4.75,78,4715,N,Mobile & Accessories,772.93,59,1113,1
118529480,PS,4.96,95,18,N,Baby & Toys,83481.62,360,74,0
121075012,PS,4.93,86,10,N,Mobile & Accessories,10480.78,121,69,1
121828598,NS,4.61,94,459,N,Women Shoes,1670.4,47,489,0
122193070,NS,5,89,551,N,Automotive,90,5,6,0
122835153,NS,5,95,53,N,Men Clothes,231.81,5,18,0
125593092,NS,4.95,78,33,N,"Games, Books & Hobbies",666.48,6,17,0
126532742,NS,4.81,84,20,N,Computer & Accessories,192.91,14,59,0
129376085,PS,4.86,65,944,N,Baby & Toys,3065.08,109,709,0
129769795,NS,4.89,92,2252,N,Sports & Outdoor,2577.82,73,12,0
130110915,NS,4.74,65,206,N,Fashion Accessories,523.64,29,23,0
131923511,NS,4.75,86,51,N,Men Shoes,409.01,9,3,0
132904921,NS,4.81,91,298,N,Automotive,23099.55,49,385,0
132920952,NS,4.9,89,660,N,Baby & Toys,67.45,5,56,0
133054814,NS,5,94,6,N,Health & Beauty,2956.03,19,20,0
133446810,NS,4.88,90,119,N,Mobile & Accessories,690.1,7,36,0
134074340,NS,5,65,258,N,Women Shoes,235.12,6,20,0
134507839,NS,4.9,84,180,N,Home & Living,4493.87,68,181,0
134730873,NS,4.71,88,705,N,Women Clothes,682.28,22,57,0
134784383,NS,4.67,57,1850,N,Fashion Accessories,140.65,5,4,0
135447581,NS,5,57,21,N,Fashion Accessories,324.15,6,91,0
135862801,NS,5,65,205,N,Women Clothes,198.39,7,562,0
135870614,NS,4.67,57,102,N,Home & Living,190.54,5,0,0
137458714,NS,4.8,78,157,N,Muslim Fashion,1450.31,16,1470,0
141123845,NS,4.85,57,1307,N,Women's Bags,1795.02,66,140,0
141236021,NS,4.99,89,5,N,Health & Beauty,4317.7,66,218,0
143283902,NS,5,82,8,N,Women Clothes,1235.83,14,169,0
145479358,NS,5,90,5,N,Health & Beauty,4884.89,54,13,0
148670949,NS,5,86,12,N,Groceries & Pets,468.2,6,1,0
76293,PS,4.78,78,691,N,Women Clothes,87182.05,2584,55021,0
167595,NS,4.87,78,57,N,"Games, Books & Hobbies",1152.37,19,161,0
211594,NS,4.86,65,13,N,Women Clothes,464.66,18,188,0
230964,NS,4.97,93,237,N,Home & Living,2259.26,38,375,0
741520,NS,4.96,93,30,N,Health & Beauty,3231.39,40,1104,0
919873,PS,4.95,93,179,N,Baby & Toys,45642.89,729,2857,0
1055584,NS,4.75,89,1013,N,Women Clothes,449.76,12,3473,1
2664101,PS,4.87,95,137,N,Women Clothes,83951.32,2712,8431,0
2730517,NS,4.95,91,22,N,Health & Beauty,730.65,18,894,0
2981663,NS,4.87,92,981,N,Health & Beauty,1969.61,36,258,0
3221333,PS,4.91,78,393,N,Mobile & Accessories,10651.26,185,1277,0
3989279,NS,4.93,81,75,N,Women's Bags,2520.86,23,1576,0
5400830,NS,4.95,91,45,N,Health & Beauty,1668.94,32,234,0
5552471,NS,4.59,88,344,N,Home & Living,544.31,6,541,0
6555275,NS,5,65,18,N,Muslim Fashion,980.47,10,65,0
6628320,PS,4.87,95,126,N,Women's Bags,5809.09,169,8838,0
7613094,NS,4.69,90,298,N,Computer & Accessories,10913.71,18,923,0
7668554,NS,4.36,86,449,N,Mobile & Accessories,909.96,7,259,0
8057823,NS,4.98,92,19,N,Gaming & Consoles,2931.24,10,378,0
10828114,PS,4.93,93,86,N,Health & Beauty,21931.51,580,1094,0
11542775,NS,4.9,95,42,N,Baby & Toys,233.6,6,1430,0
13858964,PS,4.96,86,64,N,Others,17534.52,121,759,0
14171993,OS,4.9,57,128,N,Mobile & Accessories,89919.71,450,24304,0
15928948,NS,4.81,93,49,N,Health & Beauty,4524.75,27,1132,0
17016062,PS,4.9,65,44,N,Mobile & Accessories,11170.45,249,4081,0
19261158,NS,4.91,87,15,N,Health & Beauty,4727.69,109,1338,0
20849468,NS,4.93,95,78,N,Health & Beauty,2214.6,24,2445,0
23151466,NS,4.9,65,611,N,Health & Beauty,6153.78,95,481,0
24093525,PS,4.73,92,759,N,Baby & Toys,129044.42,2341,5347,0
24234606,NS,4.58,78,7,N,Health & Beauty,1937,5,148,0
24261142,PS,4.96,95,58,N,Muslim Fashion,32557.52,697,1825,0
24807636,PS,4.96,95,23,N,Health & Beauty,12915.02,40,206,0
25044288,PS,4.83,88,344,N,Home & Living,6137.38,311,452,0
25229923,NS,4.94,91,231,N,Health & Beauty,19906.59,294,1388,0
25645135,NS,4.82,91,11,Y,Mobile & Accessories,1763.2,34,235,1
27414229,NS,4.8,65,79,N,Computer & Accessories,2412.57,26,68,0
28775068,NS,4.76,91,272,N,"Games, Books & Hobbies",2056.39,18,446,0
28813288,PS,4.64,94,3623,N,Women Clothes,12362.1,451,2990,0
28881743,PS,4.81,95,291,N,Groceries & Pets,5874.87,79,519,0
29513212,NS,4.91,65,122,N,Baby & Toys,153.08,5,103,0
30562469,NS,4.9,93,16,N,Others,754.98,5,53,0
30971842,NS,4.89,88,100,N,Baby & Toys,660.14,19,155,0
30983110,NS,4.78,87,36,N,Home & Living,1100,9,546,0
33286367,NS,4.97,95,415,N,"Games, Books & Hobbies",5560.54,76,700,0
34141242,NS,5,65,39,N,Health & Beauty,332.64,6,26,0
34408906,NS,4.86,81,2338,N,Women Clothes,5380.83,220,2841,0
36524829,PS,4.86,95,315,N,Computer & Accessories,39733.33,524,1422,0
37319893,NS,4.86,85,213,N,Health & Beauty,9356.28,123,312,0
38184668,NS,4.62,65,60,N,Women Clothes,1717.72,43,306,0
38215494,NS,4.85,90,625,N,Women Clothes,398.56,7,114,0
38670849,PS,4.92,94,248,N,Health & Beauty,6119.18,231,2267,0
41042861,NS,4.91,95,146,N,Groceries & Pets,2140.89,25,98,0
41133764,NS,4.98,95,43,N,Home & Living,1529.19,37,595,0
42537524,NS,4.76,65,1710,N,Mobile & Accessories,369.55,22,1801,0
43914383,PS,4.88,78,21,N,Home & Living,1259.88,56,275,0
45216349,PS,4.84,94,1758,N,Mobile & Accessories,23378.03,567,878,0
46814085,NS,4.76,90,511,N,Women Clothes,56765.45,1859,9639,0
48930943,NS,4.66,83,4017,N,Home & Living,1829.84,107,1041,0
50701338,PS,4.57,65,136,N,Mobile & Accessories,3060.95,102,2407,0
52286591,NS,5,88,173,N,Baby & Toys,2891.24,22,117,0
53580823,PS,4.65,93,1022,N,Mobile & Accessories,25137.91,405,1047,0
53592950,NS,4.86,95,10,N,Health & Beauty,547.04,7,1045,0
53605316,NS,4.96,78,57,N,Health & Beauty,575.87,10,49,0
53631210,PS,4.87,89,461,N,Baby & Toys,5910.76,226,2223,0
53916580,NS,4.53,65,183,N,Home & Living,409.2,10,1688,0
54099971,NS,4.74,65,17,N,Home Appliances,302.72,7,150,0
54785856,NS,4.91,65,28,N,Baby & Toys,2835.93,49,1475,0
55705061,PS,4.91,95,74,N,Health & Beauty,15203.64,228,141,0
56190683,NS,4.96,65,13,N,Men Clothes,1587.52,7,119,0
58964101,NS,4.95,95,14,N,Muslim Fashion,392.58,12,641,0
61349319,NS,4.86,94,209,N,Health & Beauty,2694.3,86,2343,0
62758703,NS,4.9,65,326,N,Sports & Outdoor,440.81,11,172,0
63397788,NS,5,92,17,N,Health & Beauty,14675,19,25,0
65543731,NS,4.46,93,188,N,Fashion Accessories,555.9,14,1971,0
66842063,NS,4.71,91,233,N,Women Clothes,30986.94,757,4329,0
67297680,NS,4.89,88,82,N,Men Shoes,6359.83,56,108,0
67713349,NS,5,65,9,N,Health & Beauty,800,7,320,0
69500016,NS,4.92,87,20,N,Health & Beauty,386.16,7,41,0
70118345,NS,4.94,95,103,N,Men's Bags & Wallets,3717.48,81,1121,0
70375996,NS,4.77,87,144,N,Health & Beauty,2721,34,267,0
70500209,NS,4.71,95,207,N,Women's Bags,2877.55,40,144,0
70794538,NS,4.67,78,2084,N,Women Clothes,5509.39,181,1183,0
72219545,NS,4.86,94,16,N,Muslim Fashion,2294.77,66,236,0
72633410,PS,4.9,94,104,N,Automotive,10371.55,298,193,0
75066781,NS,4.92,65,7,N,"Games, Books & Hobbies",2176,21,613,0
76155733,NS,4.41,86,963,N,Sports & Outdoor,205.6,5,122,0
77232009,NS,4.82,91,763,N,Automotive,3057.79,31,52,0
77680472,NS,4.75,95,38,N,Travel & Luggage,1932.64,14,415,0
80922624,PS,4.97,95,59,N,Health & Beauty,10525.85,119,94,0
81207249,NS,4.93,86,245,N,Groceries & Pets,2555.13,39,145,0
82573566,NS,4.87,91,180,N,Health & Beauty,1863.39,19,55,0
83072305,OS,4.87,78,75,N,Computer & Accessories,142147.15,55,4161,0
83950315,NS,4.81,94,175,N,Automotive,5275.39,41,102,0
84705430,NS,4.69,94,4626,N,Home & Living,1393.09,74,151,0
84917997,NS,4.96,92,37,N,Muslim Fashion,6538.29,53,213,0
84963950,NS,4.81,94,231,N,Home Appliances,4328.37,36,84,0
85894739,NS,4.64,95,145,N,Baby & Toys,569.7,8,61,0
88334419,NS,4.25,95,16,N,Home & Living,977.12,5,13,0
90165166,NS,4.97,95,20,N,Men's Bags & Wallets,201.99,5,33,0
90555585,NS,4.87,95,20,N,Tickets & Vouchers,736.64,174,58,0
93030269,NS,4.96,95,27,N,Health & Beauty,353.09,9,219,0
93115073,PS,4.8,95,86,N,Mobile & Accessories,4391.47,221,251,0
94669377,PS,4.89,95,438,N,Automotive,7145.32,111,521,0
95303611,NS,4.67,94,223,N,Mobile & Accessories,633.37,40,464,0
96339329,NS,5,78,9,N,Health & Beauty,143,6,119,0
96843075,NS,4.86,93,972,Y,Mobile & Accessories,3729.02,92,46,1
97109193,NS,4.78,89,271,N,Automotive,615.14,10,147,0
97355226,NS,4.86,91,270,N,Mobile & Accessories,15498.76,70,55,0
98054904,NS,4.91,92,23,N,Health & Beauty,6077.25,66,40,0
100167675,NS,5,91,9,N,Muslim Fashion,275,5,6,0
105279270,NS,4.72,88,762,Y,Men Shoes,4840.58,106,5618,1
106017610,NS,4.97,83,15,N,Health & Beauty,11228.75,165,202,0
109760492,NS,4.92,95,12,N,Health & Beauty,907.11,14,7,0
110751054,NS,5,95,1112,N,Baby & Toys,199.79,5,2708,0
111855028,NS,4.21,95,82,N,Home & Living,310.21,11,3621,0
112249683,NS,4.97,95,6,N,Automotive,3317.78,11,36,0
112737582,NS,4.96,94,22,N,Watches,1500,8,79,0
114341659,NS,4.97,89,43,N,Home & Living,441.07,8,1664,0
116826309,NS,4.95,95,24,N,Home & Living,10057.43,93,214,0
118375314,NS,4.81,78,466,N,Baby & Toys,312.98,5,97,0
118548796,NS,4.67,80,7,N,Groceries & Pets,288,7,17,0
118884147,NS,4.6,86,205,N,Mobile & Accessories,1729.12,29,2401,0
119133813,NS,4.67,86,3461,N,Women Shoes,994.02,26,70,0
119985102,NS,4.85,57,49,N,Home & Living,1603.77,28,157,0
121662407,NS,4.92,95,7,N,Health & Beauty,619.13,24,6,0
122238172,NS,4.9,84,52,N,Home & Living,4878.84,89,75,0
123147378,NS,4.92,78,326,N,Mobile & Accessories,1577.72,72,1896,0
127380032,NS,4.57,85,281,N,Mobile & Accessories,137.19,8,280,0
127391819,NS,4.79,78,268,N,Health & Beauty,4577.04,251,1742,0
127587133,NS,4.86,95,1706,N,Women Clothes,860.03,24,852,0
127662963,NS,4.69,94,335,N,Muslim Fashion,2100.6,15,1206,0
129052036,NS,4.95,57,27,N,Home & Living,282.59,7,1337,0
129769963,NS,4.84,57,1126,N,Automotive,1259.71,20,8,0
129928360,NS,4.79,80,157,N,Home & Living,626.16,16,265,0
130050734,NS,4.66,78,65,N,Mobile & Accessories,850.53,27,312,0
130098311,NS,4.73,95,336,Y,Fashion Accessories,134.11,7,1545,1
131601136,NS,4.78,95,205,N,Fashion Accessories,1025.7,96,1007,0
132356356,NS,4.93,95,191,N,Sports & Outdoor,1389.05,7,27,0
132682554,NS,4.84,78,119,N,Mobile & Accessories,439.39,12,85,0
132748183,NS,4.64,90,32,N,Muslim Fashion,15570.08,371,487,0
132812021,NS,5,95,205,N,Women Clothes,194.48,13,1055,0
133105441,NS,4.82,78,1947,N,Men Clothes,1093.59,29,1013,0
133594206,NS,4.85,78,68,N,Fashion Accessories,363.86,34,845,0
134297360,NS,4.73,65,239,N,Health & Beauty,200.94,8,966,0
134414118,NS,4.89,95,364,N,Automotive,571.95,15,555,0
134901825,NS,4.91,95,9,N,Health & Beauty,419.6,8,13,0
137309312,NS,4.71,95,242,N,Women Clothes,1602.31,74,332,0
138001421,NS,4.88,94,8,N,Mobile & Accessories,58473.79,618,176,0
138041107,NS,4.95,95,22,N,Muslim Fashion,1706.54,46,94,0
138976654,NS,4.71,89,116,N,Fashion Accessories,404.6,39,35,1
139171350,NS,4.93,95,429,N,Women's Bags,160.5,5,361,0
140127014,NS,5,92,25,N,Home & Living,1956.08,21,361,0
140254273,NS,5,95,66,N,Health & Beauty,208.02,6,466,0
140405499,NS,5,95,359,N,Women Clothes,1075.4,15,277,0
141914397,NS,4.98,95,216,N,Health & Beauty,1662.17,35,507,0
143512098,NS,4.49,95,512,N,Women Shoes,1435.25,48,16,0
143595233,NS,5,95,480,N,Fashion Accessories,1315.32,10,405,0
145256307,NS,5,95,616,N,Home & Living,167.66,5,0,0
53496,PS,4.91,95,60,N,Home & Living,5683.7,208,651,0
65112,NS,4.92,94,77,N,Muslim Fashion,2428.71,58,678,0
736091,NS,4.96,78,6,N,Health & Beauty,884.94,8,7,0
2272929,NS,4.88,93,68,N,Home & Living,367.75,6,262,0
2341345,NS,4.98,94,22,N,Muslim Fashion,3481,38,1335,0
3048311,PS,4.95,94,420,N,Groceries & Pets,7127.39,78,915,0
3479572,PS,4.74,94,334,N,Home & Living,10783.97,284,1792,0
3679307,NS,4.91,95,267,Y,Computer & Accessories,1638.67,240,5809,1
3724552,NS,4.92,65,81,N,Groceries & Pets,799.73,28,154,0
4200161,PS,4.94,95,35,N,Health & Beauty,16482.33,94,126,0
4888014,NS,4.76,92,65,N,Men Shoes,4594.7,95,1521,0
5961976,NS,4.91,80,17,N,Health & Beauty,358,7,81,0
6218994,NS,4.79,65,138,N,Baby & Toys,671.19,11,124,0
6573576,NS,4.81,78,142,N,"Games, Books & Hobbies",791.7,19,274,0
6969772,NS,4.78,86,227,N,Health & Beauty,792.5,15,771,0
7532055,NS,4.86,95,629,N,Women Clothes,2735.99,41,1276,0
8552494,PS,4.96,94,234,N,Home & Living,3117.84,87,2792,0
9017521,NS,4.98,89,12,N,"Games, Books & Hobbies",268,16,200,0
9307945,NS,4.95,91,35,N,Home & Living,129.88,7,1159,0
9369445,NS,4.77,95,18,N,Health & Beauty,470.38,10,84,0
9595367,NS,4.96,65,17,N,Baby & Toys,983.12,5,46,0
9866216,PS,4.93,81,18,N,Mobile & Accessories,3944.64,70,925,0
10007080,NS,4.86,91,280,N,Sports & Outdoor,1489.04,25,688,0
10364164,PS,4.94,95,98,N,Baby & Toys,3281.76,72,1212,0
10555217,NS,4.96,93,234,N,Baby & Toys,2550,39,1594,0
11348273,NS,4.19,57,546,N,Muslim Fashion,1418.88,25,282,0
11397117,NS,4.97,65,11,N,Baby & Toys,796.07,6,37,0
11437389,PS,4.91,92,190,N,Baby & Toys,274857.63,1828,6428,0
11559240,NS,4.65,78,31,N,Mobile & Accessories,368.88,5,768,0
13164664,NS,4.94,89,55,N,Health & Beauty,1705.28,49,467,0
13199421,NS,4.85,89,183,N,Muslim Fashion,5558.05,56,2843,0
14035507,NS,4.89,84,28,N,Muslim Fashion,4058,42,1222,0
14183461,NS,4.84,86,763,N,Home & Living,66881.89,426,726,0
15517284,NS,4.95,93,13,N,Home & Living,10620.97,82,3194,0
15697540,NS,4.86,78,32,N,Home & Living,1655,11,529,0
16199984,NS,5,65,5,N,Baby & Toys,309.73,5,235,0
16569107,NS,5,80,12,Y,Automotive,1802.12,9,98,1
16787395,NS,4.85,93,28,N,Men Shoes,11305,98,1967,0
16906285,NS,4.9,95,21,N,Muslim Fashion,219.77,5,189,0
16930052,NS,4.89,95,247,N,Women's Bags,1976.7,11,989,0
17182884,NS,4.85,80,259,N,"Games, Books & Hobbies",1185.49,13,251,0
17443501,NS,4.94,65,24,N,Baby & Toys,261.9,8,136,0
17475003,PS,4.92,78,315,N,Baby & Toys,4110.23,107,1910,0
18336538,NS,4.73,90,101,N,Health & Beauty,246.18,7,3561,0
19664779,PS,4.96,86,73,N,Baby & Toys,9081.27,123,1166,0
20113537,PS,4.65,94,2405,N,Health & Beauty,8608.94,140,9034,0
20373452,NS,4.96,95,384,N,Baby & Toys,19355.78,44,1138,0
23724344,NS,4.79,92,58,N,Groceries & Pets,329.31,7,51,0
24660560,OS,4.79,57,126,N,Baby & Toys,1606.37,16,6593,0
26512607,PS,4.79,91,1794,N,Mobile & Accessories,4805.65,276,907,0
26878190,NS,5,95,45,N,Sports & Outdoor,374.39,10,29,0
26880498,NS,4.96,88,10,N,Health & Beauty,2168,9,276,0
27601953,NS,5,95,25,N,Baby & Toys,2239.81,7,31,0
30055699,NS,4.84,90,28,N,Home Appliances,5677.94,53,247,0
30472497,NS,4.83,95,5,N,Health & Beauty,370.68,10,502,0
31632081,PS,4.93,95,277,N,Health & Beauty,18335.47,420,734,0
31711671,NS,4.82,93,85,N,Women Clothes,8303.97,264,132,0
34055460,PS,4.83,88,468,N,Women's Bags,24999.26,582,8826,0
34451482,NS,4.93,86,63,N,Health & Beauty,9240.48,149,806,0
34835346,PS,4.91,94,229,N,Muslim Fashion,22860.11,470,4224,0
35483450,NS,4.91,92,12,N,Automotive,1458.23,28,441,0
37225044,NS,4.86,65,23,N,Groceries & Pets,167,6,133,0
37816185,PS,4.83,80,66,N,Health & Beauty,14252.16,167,124,0
38292720,PS,4.63,92,2211,N,Women Clothes,49753.94,1321,12857,0
41403327,NS,5,84,18,N,Home & Living,9352,8,44,0
43683267,NS,4.91,57,22,N,Health & Beauty,570.95,8,46,0
45811628,NS,5,57,71,N,Fashion Accessories,810.3,8,67,0
45913926,NS,4.75,95,25,N,Muslim Fashion,251.82,5,16,0
46876982,NS,4.94,86,43,N,Health & Beauty,2630.53,38,73,0
47395062,NS,4.92,95,33,N,Health & Beauty,2316.24,31,30,0
48124688,PS,4.89,92,33,N,Health & Beauty,5353.97,83,2620,0
49075124,NS,4.53,90,730,N,Women's Bags,234.33,7,1094,0
49716683,NS,4.89,89,47,N,Women Shoes,9946.8,93,937,0
50019288,NS,4.69,95,31,N,Automotive,1164.58,40,64,0
50940717,NS,4.79,95,886,N,Women's Bags,757.08,22,939,0
51493049,NS,4.93,78,47,N,Groceries & Pets,312.82,8,2226,0
51681007,NS,4.6,95,854,N,Men's Bags & Wallets,308.69,5,2385,0
51918564,NS,4.91,93,13,N,Home & Living,6866.4,47,111,0
51948699,PS,4.85,87,5,N,Health & Beauty,14043.92,219,2118,0
52512034,NS,4.71,95,978,N,Mobile & Accessories,799.33,17,56,0
52857339,NS,4.82,85,19,N,Women Clothes,270.03,7,450,0
54373104,NS,4.77,78,547,N,Watches,3399.74,51,590,0
56724585,PS,4.94,57,24,N,Baby & Toys,3217.54,116,1708,0
57319081,NS,4.92,95,41,N,Women Shoes,918.24,22,32,0
57909410,NS,4.79,65,1516,N,"Games, Books & Hobbies",4622.78,112,677,0
58347538,NS,4.52,95,170,N,Computer & Accessories,344.77,6,44,0
58422246,NS,4.53,78,48,N,Men Shoes,1157,13,88,0
59424505,NS,4.74,92,44,N,Men Shoes,1775.98,83,133,0
59486467,NS,4.93,95,30,N,"Games, Books & Hobbies",1450,6,176,0
59948447,NS,4.69,92,44,N,Baby & Toys,131.38,7,37,0
60325286,NS,4.75,57,1586,N,Baby & Toys,863.14,43,2319,0
60487838,NS,5,89,221,N,Home Appliances,3065.3,6,37,0
60983647,NS,5,95,34,N,Women Clothes,761.19,22,1035,0
61323682,NS,4.93,65,503,N,Mobile & Accessories,421.94,24,192,0
61332221,NS,4.9,92,405,N,Baby & Toys,3676.35,35,299,0
62686739,NS,4.77,65,234,N,Home & Living,834.11,16,139,0
62771682,NS,4.82,89,116,N,Fashion Accessories,2251,52,568,0
63253834,PS,4.91,95,34,N,Home Appliances,8482.81,120,423,0
63695895,NS,4.88,90,31,N,Others,1538.02,19,59,0
63716637,NS,4.96,65,5,N,Muslim Fashion,540.32,9,52,0
65980942,NS,4.81,95,70,N,Mobile & Accessories,243.17,8,52,0
66561437,NS,4.9,95,156,N,Health & Beauty,239,9,1121,0
66887540,NS,4.92,95,98,N,Health & Beauty,3258.5,110,3056,0
68318178,NS,4.97,78,31,N,Groceries & Pets,7248.79,121,191,0
68616108,PS,4.66,90,659,N,Men Clothes,11981.61,310,3225,0
69035646,NS,4.54,93,2383,N,Women Clothes,1248.84,34,2691,0
69830486,NS,5,95,69,N,Fashion Accessories,526.35,11,5,0
70018845,PS,4.96,95,206,N,Muslim Fashion,6851.94,101,1854,0
70043725,PS,4.59,57,205,N,Computer & Accessories,16634.57,483,704,0
70308726,NS,4.83,95,1617,N,Baby & Toys,419.84,13,3681,1
71220635,NS,5,57,2670,N,Home & Living,894.24,8,14,0
72172301,PS,4.78,91,2390,N,Fashion Accessories,24996.21,1370,6026,0
72361377,NS,4.79,93,922,N,Men Shoes,2697.44,18,1463,0
73260463,NS,4.98,95,39,N,Baby & Toys,2420.92,11,55,0
75371961,NS,4.81,93,83,N,Automotive,1342,8,128,0
76103766,NS,5,95,33,N,Muslim Fashion,415.03,5,34,0
76638761,NS,4.7,85,214,N,Women's Bags,850.41,17,244,0
76707544,PS,4.84,89,4829,N,Mobile & Accessories,1661.09,132,3779,0
76708058,NS,4.19,95,976,N,Mobile & Accessories,1814.98,6,2717,0
77819858,NS,5,78,13,N,Health & Beauty,838,6,24,0
78376038,NS,4.74,84,564,N,Health & Beauty,9783.19,185,373,0
79211111,NS,4.8,65,258,N,Automotive,2062.78,42,1261,0
79528228,NS,4.96,78,81,N,Health & Beauty,4139.37,96,76,0
80016029,NS,4.89,65,86,N,Automotive,2559.73,49,108,0
80124337,NS,4.91,95,22,N,Muslim Fashion,1337.36,46,618,0
80229417,NS,4.97,90,20,N,Tickets & Vouchers,1076,45,82,0
81301272,NS,4.66,95,10,N,Home & Living,534.24,12,197,0
